latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
52.62278,-121.05425,306.26,1.02,1.01,2023-06-08,1032,Aqua,MODIS,40,6.1NRT,286.79,8.95,N
52.62087,-121.04016,308.25,1.02,1.01,2023-06-08,1032,Aqua,MODIS,31,6.1NRT,289.13,9.68,N
52.61592,-121.07229,307.72,1.02,1.01,2023-06-08,1032,Aqua,MODIS,56,6.1NRT,286.17,10.04,N
52.13702,-119.55618,301.21,1,1,2023-06-08,1032,Aqua,MODIS,39,6.1NRT,285.13,7.62,N
49.51897,-122.00919,306.68,1.01,1.01,2023-06-08,1032,Aqua,MODIS,69,6.1NRT,287.08,8.48,N
56.3458,-124.74294,301,3.62,1.78,2023-06-08,1206,Aqua,MODIS,36,6.1NRT,279.53,52.51,D
56.6438,-106.49656,303.57,3.92,1.84,2023-06-08,1652,Terra,MODIS,20,6.1NRT,291.66,23.41,D
56.64407,-106.5607,305.18,3.95,1.85,2023-06-08,1652,Terra,MODIS,43,6.1NRT,291.14,31.43,D
56.74342,-106.5599,306.73,3.95,1.85,2023-06-08,1652,Terra,MODIS,39,6.1NRT,293.53,45.19,D
56.71601,-106.5545,309.78,3.95,1.85,2023-06-08,1652,Terra,MODIS,0,6.1NRT,293.12,56.59,D
56.39674,-107.04036,350.7,4.14,1.88,2023-06-08,1654,Terra,MODIS,0,6.1NRT,292.53,478.55,D
56.65499,-106.56915,305.42,3.95,1.85,2023-06-08,1654,Terra,MODIS,0,6.1NRT,291.46,32.91,D
56.59015,-106.89474,307.31,4.08,1.87,2023-06-08,1654,Terra,MODIS,39,6.1NRT,294.81,33.98,D
56.58994,-106.82898,318.68,4.05,1.87,2023-06-08,1654,Terra,MODIS,59,6.1NRT,296.41,102.79,D
56.58968,-106.76261,336.77,4.03,1.86,2023-06-08,1654,Terra,MODIS,78,6.1NRT,294.41,262.36,D
56.58452,-106.76851,333.13,4.03,1.86,2023-06-08,1654,Terra,MODIS,88,6.1NRT,294.58,212.79,D
56.53444,-106.76919,321.44,4.03,1.86,2023-06-08,1654,Terra,MODIS,70,6.1NRT,296.85,111.74,D
56.45237,-104.35882,302.58,3.14,1.68,2023-06-08,1654,Terra,MODIS,0,6.1NRT,291.12,19.22,D
56.49998,-107.88283,305.45,4.5,1.95,2023-06-08,1654,Terra,MODIS,30,6.1NRT,292.47,42.82,D
56.45409,-104.36684,309.63,3.14,1.68,2023-06-08,1654,Terra,MODIS,0,6.1NRT,291.47,41.62,D
56.46477,-107.17774,315.59,4.19,1.9,2023-06-08,1654,Terra,MODIS,35,6.1NRT,292.38,85.07,D
56.41362,-107.04089,331.46,4.14,1.88,2023-06-08,1654,Terra,MODIS,0,6.1NRT,293.73,204.29,D
56.39662,-106.97399,324.02,4.11,1.88,2023-06-08,1654,Terra,MODIS,71,6.1NRT,289.94,150.33,D
56.37986,-107.04076,331.82,4.14,1.88,2023-06-08,1654,Terra,MODIS,0,6.1NRT,288.04,208.17,D
56.34606,-106.84171,335.38,4.05,1.87,2023-06-08,1654,Terra,MODIS,0,6.1NRT,289.05,253.34,D
56.40937,-107.04629,331.91,4.14,1.88,2023-06-08,1654,Terra,MODIS,0,6.1NRT,293.79,213.23,D
56.39213,-106.97949,326.04,4.11,1.88,2023-06-08,1654,Terra,MODIS,59,6.1NRT,289.47,155.19,D
56.34109,-106.8471,327.98,4.05,1.87,2023-06-08,1654,Terra,MODIS,0,6.1NRT,288,189.86,D
60.12555,-119.95338,344.42,1.45,1.19,2023-06-08,1830,Terra,MODIS,88,6.1NRT,298.93,77.85,D
59.67452,-112.35284,339.87,1,1,2023-06-08,1830,Terra,MODIS,55,6.1NRT,298.74,32.13,D
60.15902,-119.90919,339.58,1.45,1.19,2023-06-08,1830,Terra,MODIS,69,6.1NRT,292.95,63.61,D
58.86336,-113.51629,325.59,1,1,2023-06-08,1830,Terra,MODIS,81,6.1NRT,293.53,20.71,D
59.9041,-120.71625,323.98,1.53,1.22,2023-06-08,1830,Terra,MODIS,71,6.1NRT,298.89,29.75,D
59.30252,-113.43629,328.62,1.01,1,2023-06-08,1830,Terra,MODIS,0,6.1NRT,292.72,21.98,D
60.12336,-119.92768,328.87,1.45,1.19,2023-06-08,1830,Terra,MODIS,74,6.1NRT,296.51,38.44,D
58.85706,-113.53752,314.13,1,1,2023-06-08,1830,Terra,MODIS,48,6.1NRT,289.85,10.01,D
58.85469,-113.52077,325.95,1,1,2023-06-08,1830,Terra,MODIS,83,6.1NRT,292.49,21.44,D
60.15688,-119.88365,320.11,1.44,1.19,2023-06-08,1830,Terra,MODIS,61,6.1NRT,291.72,24.87,D
60.15064,-119.93835,364.99,1.45,1.19,2023-06-08,1830,Terra,MODIS,94,6.1NRT,296.51,155.31,D
60.14659,-119.94646,350.01,1.45,1.19,2023-06-08,1830,Terra,MODIS,90,6.1NRT,297.32,90.8,D
60.14438,-119.92085,339.51,1.45,1.19,2023-06-08,1830,Terra,MODIS,62,6.1NRT,296.55,59.45,D
59.69672,-112.37713,320.09,1,1,2023-06-08,1830,Terra,MODIS,52,6.1NRT,294.78,13.62,D
59.68925,-112.32609,326.7,1,1,2023-06-08,1830,Terra,MODIS,28,6.1NRT,294.24,18.89,D
59.68313,-112.34797,340.12,1,1,2023-06-08,1830,Terra,MODIS,42,6.1NRT,297.83,33.94,D
58.93882,-113.45241,315.2,1,1,2023-06-08,1830,Terra,MODIS,51,6.1NRT,295.01,10.11,D
59.68064,-112.33096,337.11,1,1,2023-06-08,1830,Terra,MODIS,66,6.1NRT,292.06,31.63,D
59.70425,-112.55715,318.64,1,1,2023-06-08,1830,Terra,MODIS,65,6.1NRT,293.17,13.32,D
59.70179,-112.5401,317.53,1,1,2023-06-08,1830,Terra,MODIS,53,6.1NRT,293.29,12.12,D
58.58102,-113.84026,322.13,1.01,1,2023-06-08,1832,Terra,MODIS,80,6.1NRT,294.98,17.91,D
53.78083,-115.83968,387.83,1,1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,306.29,181.66,D
53.78292,-115.85435,323.22,1,1,2023-06-08,1832,Terra,MODIS,70,6.1NRT,297.09,14.99,D
53.78742,-115.82149,328.52,1,1,2023-06-08,1832,Terra,MODIS,67,6.1NRT,301.94,18.81,D
53.78953,-115.83617,361.58,1,1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,306.68,83.23,D
53.79612,-115.81799,326.4,1,1,2023-06-08,1832,Terra,MODIS,66,6.1NRT,308.25,17.16,D
53.79823,-115.83267,326.64,1,1,2023-06-08,1832,Terra,MODIS,64,6.1NRT,306.22,17.58,D
54.52997,-119.26653,316.72,1.16,1.07,2023-06-08,1832,Terra,MODIS,55,6.1NRT,292.57,13.8,D
55.13105,-120.64152,340.76,1.31,1.14,2023-06-08,1832,Terra,MODIS,91,6.1NRT,299.59,57.47,D
55.13298,-120.66148,387.39,1.31,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,304.46,267.11,D
55.13487,-120.68107,379.21,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,301.78,213.5,D
55.14107,-120.63858,351.55,1.31,1.14,2023-06-08,1832,Terra,MODIS,85,6.1NRT,304.94,82.51,D
55.14303,-120.65874,363.78,1.31,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,309.6,128.25,D
55.14495,-120.67856,410.18,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,316.06,463.14,D
55.14688,-120.69856,434.36,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,320.37,782.32,D
55.1488,-120.71844,390.07,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,302.78,286.83,D
55.15072,-120.73835,419.32,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,305.27,576.25,D
55.15266,-120.7585,345.68,1.33,1.14,2023-06-08,1832,Terra,MODIS,94,6.1NRT,295.82,69.84,D
55.14707,-120.59455,338.18,1.31,1.13,2023-06-08,1832,Terra,MODIS,26,6.1NRT,299.08,44.26,D
55.14904,-120.61469,349.48,1.31,1.14,2023-06-08,1832,Terra,MODIS,72,6.1NRT,303.16,72.32,D
55.15501,-120.67587,348.7,1.32,1.14,2023-06-08,1832,Terra,MODIS,85,6.1NRT,309.95,71.82,D
55.15695,-120.69584,353.52,1.32,1.14,2023-06-08,1832,Terra,MODIS,82,6.1NRT,309.25,88.3,D
55.15888,-120.71574,351.55,1.32,1.14,2023-06-08,1832,Terra,MODIS,90,6.1NRT,300.65,85.02,D
55.1608,-120.73559,350.23,1.32,1.14,2023-06-08,1832,Terra,MODIS,78,6.1NRT,294.2,80.35,D
55.16273,-120.75558,337.57,1.33,1.14,2023-06-08,1832,Terra,MODIS,64,6.1NRT,290.56,47.28,D
55.16469,-120.77587,408.16,1.33,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,300.82,453.25,D
55.16666,-120.79627,409.49,1.33,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,301.05,470.43,D
55.16862,-120.81676,339.58,1.33,1.14,2023-06-08,1832,Terra,MODIS,91,6.1NRT,295.29,59.58,D
55.16703,-120.69318,376.62,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,314.25,189.72,D
55.16896,-120.71299,468.18,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,328.41,1455.48,D
55.17092,-120.73317,448.43,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,309.1,1033.62,D
55.17286,-120.75323,324.85,1.33,1.14,2023-06-08,1832,Terra,MODIS,45,6.1NRT,287.4,23.92,D
55.17482,-120.7734,348.38,1.33,1.14,2023-06-08,1832,Terra,MODIS,95,6.1NRT,293.82,81.09,D
55.17677,-120.79361,360.35,1.33,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,296.87,124.87,D
55.15919,-120.50911,318.05,1.3,1.13,2023-06-08,1832,Terra,MODIS,44,6.1NRT,297.9,15.5,D
55.16119,-120.52914,355.34,1.3,1.13,2023-06-08,1832,Terra,MODIS,98,6.1NRT,302.83,100.81,D
55.16316,-120.54905,423.35,1.3,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,317.82,612.14,D
55.16512,-120.56889,415.3,1.31,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,313.82,514.14,D
55.1751,-120.6701,394.6,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,310.63,307.47,D
55.17706,-120.69013,458.35,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,321.46,1220.01,D
55.17906,-120.71053,433.51,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,313.08,766.98,D
55.18101,-120.73051,377.83,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,293.99,204.41,D
55.1712,-120.52647,342.51,1.3,1.13,2023-06-08,1832,Terra,MODIS,68,6.1NRT,305.95,55.17,D
55.17317,-120.54627,354.39,1.3,1.13,2023-06-08,1832,Terra,MODIS,97,6.1NRT,303.41,87.96,D
55.17517,-120.56645,352.24,1.31,1.13,2023-06-08,1832,Terra,MODIS,97,6.1NRT,301.2,81.26,D
55.18513,-120.66704,444.65,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,314.82,942.56,D
55.18711,-120.68723,399.98,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,303.29,360.79,D
55.1698,-120.52094,359.39,1.3,1.13,2023-06-08,1832,Terra,MODIS,99,6.1NRT,306.3,106.01,D
55.17171,-120.5409,353.81,1.3,1.13,2023-06-08,1832,Terra,MODIS,97,6.1NRT,305.55,82.27,D
55.17362,-120.56084,379.09,1.31,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,307.49,202.43,D
55.18322,-120.66176,439.86,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,312.11,865.94,D
55.18513,-120.68197,459.37,1.32,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,316.96,1249.19,D
55.19123,-120.63749,333.13,1.31,1.14,2023-06-08,1832,Terra,MODIS,59,6.1NRT,295.42,37.71,D
55.2075,-120.59227,354.11,1.31,1.14,2023-06-08,1832,Terra,MODIS,92,6.1NRT,304.98,92.79,D
55.20944,-120.61238,380.56,1.31,1.14,2023-06-08,1832,Terra,MODIS,100,6.1NRT,297.71,222.13,D
55.20988,-120.40649,343.08,1.29,1.13,2023-06-08,1832,Terra,MODIS,92,6.1NRT,298.61,63.94,D
55.21183,-120.42623,382.74,1.29,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,309.16,230.96,D
55.21377,-120.44596,344.45,1.29,1.13,2023-06-08,1832,Terra,MODIS,43,6.1NRT,307.76,59.18,D
55.21769,-120.48577,366.47,1.3,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,304.82,132.1,D
55.22178,-120.4233,403.27,1.29,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,307.43,386.14,D
55.22373,-120.44304,429.31,1.29,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,313.44,684.63,D
55.22766,-120.48287,343.41,1.3,1.13,2023-06-08,1832,Terra,MODIS,77,6.1NRT,299.48,57.22,D
55.23173,-120.42046,325.03,1.29,1.13,2023-06-08,1832,Terra,MODIS,29,6.1NRT,300.47,23.71,D
55.23566,-120.46001,378.94,1.3,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,307.87,206.19,D
55.23763,-120.4799,391.61,1.3,1.13,2023-06-08,1832,Terra,MODIS,100,6.1NRT,302.87,293.38,D
55.24168,-120.41748,321.32,1.29,1.13,2023-06-08,1832,Terra,MODIS,70,6.1NRT,299.82,20.65,D
55.24366,-120.43738,344.51,1.29,1.13,2023-06-08,1832,Terra,MODIS,93,6.1NRT,303.61,68.6,D
55.24564,-120.45721,345.68,1.3,1.13,2023-06-08,1832,Terra,MODIS,91,6.1NRT,299.29,69.52,D
54.85958,-116.6507,311.37,1.03,1.01,2023-06-08,1832,Terra,MODIS,58,6.1NRT,299.08,6.37,D
55.34917,-120.06928,345.49,1.26,1.12,2023-06-08,1832,Terra,MODIS,71,6.1NRT,297.68,67.29,D
55.35902,-120.06641,382.55,1.26,1.12,2023-06-08,1832,Terra,MODIS,87,6.1NRT,306.82,219.85,D
55.36098,-120.08588,334.6,1.26,1.12,2023-06-08,1832,Terra,MODIS,81,6.1NRT,295.14,41.76,D
55.37082,-120.08288,327.79,1.26,1.12,2023-06-08,1832,Terra,MODIS,71,6.1NRT,300.52,29.59,D
55.57376,-119.38795,326.26,1.21,1.09,2023-06-08,1832,Terra,MODIS,77,6.1NRT,299.3,25.4,D
55.97853,-124.0744,343.77,1.86,1.33,2023-06-08,1832,Terra,MODIS,93,6.1NRT,293.16,115.8,D
55.58538,-119.40367,337.04,1.21,1.09,2023-06-08,1832,Terra,MODIS,0,6.1NRT,303.74,45.56,D
55.99041,-124.07206,364.63,1.86,1.33,2023-06-08,1832,Terra,MODIS,94,6.1NRT,302.29,236.58,D
55.99238,-124.10152,335.98,1.87,1.34,2023-06-08,1832,Terra,MODIS,83,6.1NRT,297.71,82.24,D
55.99628,-124.06491,336.73,1.86,1.33,2023-06-08,1832,Terra,MODIS,68,6.1NRT,298.87,75.46,D
55.64287,-119.35981,341.25,1.21,1.09,2023-06-08,1832,Terra,MODIS,50,6.1NRT,298.54,48.11,D
55.65084,-119.43543,355.9,1.21,1.09,2023-06-08,1832,Terra,MODIS,98,6.1NRT,306.31,87.49,D
55.65283,-119.45443,410.83,1.21,1.1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,315.39,421.02,D
55.65482,-119.4734,430.66,1.22,1.1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,311.66,647.46,D
55.6568,-119.49229,325.32,1.22,1.1,2023-06-08,1832,Terra,MODIS,76,6.1NRT,296.41,24.76,D
55.64851,-119.31935,348.33,1.2,1.09,2023-06-08,1832,Terra,MODIS,82,6.1NRT,298.93,71.41,D
55.65049,-119.33803,333.22,1.2,1.09,2023-06-08,1832,Terra,MODIS,65,6.1NRT,298.87,35.95,D
55.66048,-119.43246,376.41,1.21,1.09,2023-06-08,1832,Terra,MODIS,100,6.1NRT,312.45,170.07,D
55.66249,-119.45147,380.59,1.21,1.1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,308.16,196.32,D
55.66447,-119.47034,376,1.22,1.1,2023-06-08,1832,Terra,MODIS,100,6.1NRT,305.67,175.71,D
55.66643,-119.48898,316.01,1.22,1.1,2023-06-08,1832,Terra,MODIS,56,6.1NRT,293.45,13.61,D
55.67571,-119.38819,345.62,1.21,1.09,2023-06-08,1832,Terra,MODIS,64,6.1NRT,300.87,55.64,D
55.67773,-119.4072,368.62,1.21,1.09,2023-06-08,1832,Terra,MODIS,100,6.1NRT,301.31,135.09,D
55.68736,-119.4041,345.37,1.21,1.09,2023-06-08,1832,Terra,MODIS,86,6.1NRT,301.2,59.25,D
56.3429,-124.7125,318.05,2.01,1.38,2023-06-08,1832,Terra,MODIS,78,6.1NRT,295.42,33.59,D
56.34527,-124.75311,341.59,2.02,1.38,2023-06-08,1832,Terra,MODIS,92,6.1NRT,297.71,118.22,D
56.35736,-124.74726,317.95,2.02,1.38,2023-06-08,1832,Terra,MODIS,78,6.1NRT,296.35,33.03,D
56.30533,-118.95564,328.93,1.19,1.09,2023-06-08,1832,Terra,MODIS,83,6.1NRT,305.18,22.51,D
56.30733,-118.97455,327.09,1.2,1.09,2023-06-08,1832,Terra,MODIS,79,6.1NRT,303.27,19.02,D
56.31489,-118.95242,323.46,1.19,1.09,2023-06-08,1832,Terra,MODIS,78,6.1NRT,306.25,14.97,D
57.20668,-121.83293,335.09,1.55,1.23,2023-06-08,1832,Terra,MODIS,85,6.1NRT,296.87,55.81,D
57.21296,-121.90969,327.44,1.57,1.23,2023-06-08,1832,Terra,MODIS,31,6.1NRT,297.06,36.95,D
57.20807,-121.82543,337.8,1.55,1.23,2023-06-08,1832,Terra,MODIS,74,6.1NRT,296.73,62.21,D
57.214,-121.90165,337.08,1.57,1.23,2023-06-08,1832,Terra,MODIS,30,6.1NRT,297.89,57.36,D
57.22486,-121.89797,336.22,1.57,1.23,2023-06-08,1832,Terra,MODIS,29,6.1NRT,303.6,50.79,D
57.2289,-121.94987,337.27,1.57,1.24,2023-06-08,1832,Terra,MODIS,52,6.1NRT,300.56,57.25,D
57.23288,-122.00134,350.79,1.58,1.24,2023-06-08,1832,Terra,MODIS,96,6.1NRT,300.01,109.85,D
57.23486,-122.02695,328.46,1.58,1.24,2023-06-08,1832,Terra,MODIS,82,6.1NRT,297.57,40.39,D
57.23684,-122.05272,315.5,1.59,1.24,2023-06-08,1832,Terra,MODIS,57,6.1NRT,295.89,16.61,D
57.22791,-121.79536,332.09,1.55,1.23,2023-06-08,1832,Terra,MODIS,57,6.1NRT,299.61,40.07,D
57.22989,-121.82037,334.19,1.55,1.23,2023-06-08,1832,Terra,MODIS,36,6.1NRT,303.47,41.95,D
57.24588,-122.02457,355.88,1.58,1.24,2023-06-08,1832,Terra,MODIS,95,6.1NRT,305.08,130.47,D
57.24788,-122.05046,374.53,1.59,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,301.89,245.51,D
57.24485,-121.86875,373.42,1.56,1.23,2023-06-08,1832,Terra,MODIS,100,6.1NRT,303.59,215.33,D
57.24686,-121.89429,351.79,1.57,1.23,2023-06-08,1832,Terra,MODIS,96,6.1NRT,303.7,96.87,D
57.25087,-121.9452,335.17,1.57,1.24,2023-06-08,1832,Terra,MODIS,22,6.1NRT,304.76,42.86,D
57.25289,-121.97089,337.92,1.58,1.24,2023-06-08,1832,Terra,MODIS,42,6.1NRT,303.96,53.29,D
57.25491,-121.99669,372.7,1.58,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,306.6,223.99,D
57.25691,-122.02242,441.92,1.58,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,315.8,1185.19,D
57.25893,-122.04829,470.67,1.59,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,322.37,1988.56,D
57.25977,-121.9164,333.51,1.57,1.23,2023-06-08,1832,Terra,MODIS,85,6.1NRT,302.66,33.38,D
57.26177,-121.94174,422.91,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,311.75,783.04,D
57.2638,-121.96746,442.39,1.58,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,317.15,1172.71,D
57.26583,-121.99319,451.81,1.58,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,325.41,1412.37,D
57.26786,-122.01902,499.97,1.58,1.24,2023-06-08,1832,Terra,MODIS,94,6.1NRT,334.51,3134.39,D
57.26987,-122.04473,455.95,1.59,1.24,2023-06-08,1832,Terra,MODIS,87,6.1NRT,309.64,1545.44,D
57.27192,-122.07093,322.8,1.59,1.24,2023-06-08,1832,Terra,MODIS,60,6.1NRT,292.47,28.14,D
57.25849,-121.76155,345.08,1.55,1.23,2023-06-08,1832,Terra,MODIS,93,6.1NRT,302.61,78.01,D
57.26047,-121.78609,380.55,1.55,1.23,2023-06-08,1832,Terra,MODIS,100,6.1NRT,304.42,273.93,D
57.27267,-121.9383,374.24,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,301.07,223.03,D
57.27472,-121.96413,445.16,1.58,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,319.23,1239.17,D
57.28158,-121.90996,337.35,1.57,1.23,2023-06-08,1832,Terra,MODIS,90,6.1NRT,295.81,44.52,D
57.28568,-121.96126,373.15,1.58,1.24,2023-06-08,1832,Terra,MODIS,94,6.1NRT,296.05,224.24,D
57.29258,-121.90792,349.39,1.57,1.23,2023-06-08,1832,Terra,MODIS,71,6.1NRT,297.91,92.58,D
57.29465,-121.93359,371.42,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,299.37,208.55,D
55.92802,-111.06606,306.88,1.1,1.04,2023-06-08,1832,Terra,MODIS,64,6.1NRT,295.03,7.19,D
55.93673,-111.11604,305.3,1.09,1.04,2023-06-08,1832,Terra,MODIS,61,6.1NRT,294.23,6.39,D
57.29941,-121.85453,336.18,1.56,1.23,2023-06-08,1832,Terra,MODIS,59,6.1NRT,301.13,51.62,D
57.30149,-121.88015,363.43,1.57,1.23,2023-06-08,1832,Terra,MODIS,100,6.1NRT,298.81,160.62,D
57.30357,-121.90566,388.47,1.57,1.23,2023-06-08,1832,Terra,MODIS,100,6.1NRT,298.44,347.53,D
57.30564,-121.93119,499.97,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,321.04,3098.87,D
57.28194,-121.74995,324.12,1.55,1.23,2023-06-08,1832,Terra,MODIS,37,6.1NRT,302.88,25.63,D
57.2839,-121.77503,324.98,1.55,1.23,2023-06-08,1832,Terra,MODIS,45,6.1NRT,303.06,26.23,D
57.29568,-121.92765,377.8,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,300.58,258.81,D
57.3007,-121.84811,334.1,1.56,1.23,2023-06-08,1832,Terra,MODIS,43,6.1NRT,300.02,45.54,D
57.3027,-121.87392,389.7,1.57,1.23,2023-06-08,1832,Terra,MODIS,100,6.1NRT,300.14,358.34,D
57.30468,-121.89952,358.39,1.57,1.23,2023-06-08,1832,Terra,MODIS,99,6.1NRT,294.26,135.11,D
57.30665,-121.92503,499.97,1.57,1.24,2023-06-08,1832,Terra,MODIS,100,6.1NRT,318.15,3097.95,D
57.30862,-121.95066,439.78,1.58,1.24,2023-06-08,1832,Terra,MODIS,94,6.1NRT,291.66,1132.88,D
57.29367,-121.61852,370.44,1.53,1.22,2023-06-08,1832,Terra,MODIS,100,6.1NRT,305.49,207.28,D
57.29568,-121.64363,382.59,1.53,1.22,2023-06-08,1832,Terra,MODIS,100,6.1NRT,304.09,293.72,D
57.31355,-121.87011,336.22,1.57,1.23,2023-06-08,1832,Terra,MODIS,89,6.1NRT,292.75,56.56,D
57.31753,-121.9213,339.62,1.57,1.24,2023-06-08,1832,Terra,MODIS,67,6.1NRT,286.23,67.49,D
57.31953,-121.94714,337.23,1.58,1.24,2023-06-08,1832,Terra,MODIS,81,6.1NRT,281.51,65.07,D
57.30444,-121.61525,337.73,1.53,1.22,2023-06-08,1832,Terra,MODIS,90,6.1NRT,303.32,59.06,D
57.30645,-121.64017,349.93,1.53,1.22,2023-06-08,1832,Terra,MODIS,96,6.1NRT,301.41,100.68,D
57.3595,-122.17503,354.97,1.61,1.25,2023-06-08,1832,Terra,MODIS,98,6.1NRT,299.83,137.53,D
57.36152,-122.20139,323.68,1.62,1.25,2023-06-08,1832,Terra,MODIS,67,6.1NRT,296.49,33.43,D
55.49053,-108.4398,306.73,1.33,1.14,2023-06-08,1832,Terra,MODIS,53,6.1NRT,293.17,8.59,D
57.37713,-121.82865,319.06,1.56,1.23,2023-06-08,1832,Terra,MODIS,76,6.1NRT,284.52,28.53,D
57.37922,-121.85442,311.95,1.57,1.23,2023-06-08,1832,Terra,MODIS,66,6.1NRT,283.39,17.6,D
57.35325,-121.3668,343.08,1.5,1.21,2023-06-08,1832,Terra,MODIS,87,6.1NRT,299.02,76.71,D
57.36196,-121.33965,358.02,1.49,1.21,2023-06-08,1832,Terra,MODIS,92,6.1NRT,304.07,127.1,D
57.36396,-121.36404,400.74,1.5,1.21,2023-06-08,1832,Terra,MODIS,100,6.1NRT,305.29,450.33,D
57.43584,-122.28542,324.16,1.63,1.26,2023-06-08,1832,Terra,MODIS,47,6.1NRT,295.44,34.06,D
57.37264,-121.33672,363.64,1.49,1.21,2023-06-08,1832,Terra,MODIS,94,6.1NRT,302.18,149.76,D
57.37466,-121.36116,350.32,1.5,1.21,2023-06-08,1832,Terra,MODIS,86,6.1NRT,298.34,95.54,D
57.447,-122.2828,351.52,1.63,1.26,2023-06-08,1832,Terra,MODIS,96,6.1NRT,297.98,122.4,D
57.44914,-122.31149,344.13,1.64,1.26,2023-06-08,1832,Terra,MODIS,93,6.1NRT,295.7,95.39,D
57.40818,-121.50217,329.72,1.52,1.22,2023-06-08,1832,Terra,MODIS,85,6.1NRT,301.14,35.27,D
57.44149,-121.77631,306.92,1.56,1.23,2023-06-08,1832,Terra,MODIS,36,6.1NRT,291.23,9.34,D
57.51722,-122.45868,337.31,1.66,1.27,2023-06-08,1832,Terra,MODIS,89,6.1NRT,297.36,71.87,D
57.42833,-121.22108,328.84,1.48,1.2,2023-06-08,1832,Terra,MODIS,58,6.1NRT,304.73,29.68,D
57.43043,-121.24551,341.35,1.48,1.2,2023-06-08,1832,Terra,MODIS,92,6.1NRT,302.9,59.54,D
57.53255,-122.50983,352.56,1.67,1.27,2023-06-08,1832,Terra,MODIS,97,6.1NRT,301.97,133.74,D
57.51601,-122.45338,331.19,1.66,1.27,2023-06-08,1832,Terra,MODIS,25,6.1NRT,296.53,48.25,D
57.43182,-121.21417,332.48,1.48,1.2,2023-06-08,1832,Terra,MODIS,70,6.1NRT,304.4,39.26,D
57.43382,-121.23849,401.08,1.48,1.2,2023-06-08,1832,Terra,MODIS,100,6.1NRT,307.33,443.72,D
57.53112,-122.50457,355.46,1.67,1.27,2023-06-08,1832,Terra,MODIS,98,6.1NRT,302.06,144.36,D
57.53305,-122.53153,321.87,1.68,1.27,2023-06-08,1832,Terra,MODIS,71,6.1NRT,296.89,31.51,D
57.44043,-121.18687,334.1,1.48,1.2,2023-06-08,1832,Terra,MODIS,87,6.1NRT,298.89,49.4,D
57.44245,-121.21122,356.29,1.48,1.2,2023-06-08,1832,Terra,MODIS,98,6.1NRT,302.56,122.76,D
